benign_1,-61.17190933227539,-56.92429733276367 
benign_1,-60.70811080932617,-56.76934814453125 
benign_1,-60.462890625,-56.67721176147461 
benign_1,-60.02029037475586,-56.48836135864258 
benign_1,-59.48067092895508,-56.22572708129883 
benign_1,-59.24474334716797,-56.102508544921875 
benign_1,-58.85041046142578,-55.87757873535156 
benign_1,-58.45323944091797,-55.638427734375 
benign_1,-57.97812271118164,-55.31427001953125 
benign_1,-57.62568664550781,-55.042171478271484 
benign_1,-57.26430130004883,-54.75630187988281 
benign_1,-56.88047409057617,-54.43268966674805 
benign_1,-56.70832061767578,-54.27437210083008 
benign_1,-56.350467681884766,-53.90492630004883 
benign_1,-56.0279426574707,-53.52903366088867 
benign_1,-55.67131042480469,-53.07761001586914 
benign_1,-55.308021545410156,-52.560394287109375 
benign_1,-55.15021896362305,-52.31371307373047 
benign_1,-54.865779876708984,-51.79191207885742 
benign_1,-54.73550033569336,-51.51176452636719 
benign_1,-54.5075569152832,-50.97142791748047 
benign_1,-54.38923645019531,-50.66939163208008 
benign_1,-54.27170944213867,-50.35879135131836 
benign_1,-54.05166244506836,-49.74189758300781 
benign_1,-53.952796936035156,-49.435951232910156 
benign_1,-53.74272918701172,-48.67534255981445 
benign_1,-53.65286636352539,-48.33240509033203 
benign_1,-53.479183197021484,-47.64643478393555 
benign_1,-53.40744400024414,-47.355716705322266 
benign_1,-53.27719497680664,-46.758056640625 
benign_1,-53.222084045410156,-46.46999740600586 
benign_1,-53.11989974975586,-45.870819091796875 
benign_1,-53.07575607299805,-45.57072067260742 
benign_1,-53.01002502441406,-44.98530960083008 
benign_1,-52.94143295288086,-44.31499481201172 
benign_1,-52.878665924072266,-43.75271224975586 
benign_1,-52.82335662841797,-43.19915771484375 
benign_1,-52.79957962036133,-42.93582534790039 
benign_1,-52.744178771972656,-42.31382751464844 
benign_1,-52.71968460083008,-42.03325271606445 
benign_1,-52.660213470458984,-41.248382568359375 
benign_1,-52.632080078125,-40.57012939453125 
benign_1,-52.59437561035156,-39.705013275146484 
benign_1,-52.557884216308594,-38.909793853759766 
benign_1,-52.52531433105469,-38.1928596496582 
benign_1,-52.49407196044922,-37.49226379394531 
benign_1,-52.47474670410156,-36.76862716674805 
benign_1,-52.46808624267578,-36.11009216308594 
benign_1,-52.45228576660156,-35.562713623046875 
benign_1,-52.43982696533203,-35.00384521484375 
